song_name,artist,genre,popularity,release_date,music_link,track_id,image
Tá Chorando Por Quê?,Preto no Branco,gospel,66,2020-08-04,https://open.spotify.com/track/5NsIWuO8yute6RHF3Ij7cE,5NsIWuO8yute6RHF3Ij7cE,https://i.scdn.co/image/ab67616d0000b2738c3337567d9a0b374965dd97
Ven,Los Dandys,rock,0,2021-08-27,https://open.spotify.com/track/3DCT0qwPQSnaA3gRcYRbQ6,3DCT0qwPQSnaA3gRcYRbQ6,https://i.scdn.co/image/ab67616d0000b273493c49e8826e923e7cb35b20
Propongo,Andrés Suárez,rock,20,2020-06-19,https://open.spotify.com/track/6CFttXWy8AMqRtgxIzOXYi,6CFttXWy8AMqRtgxIzOXYi,https://i.scdn.co/image/ab67616d0000b2738412776384bc0418bc14e5d1
True feeling,sana,rock,0,2020-10-28,https://open.spotify.com/track/0qTiVUSloZqjyUhO84Eonw,0qTiVUSloZqjyUhO84Eonw,https://i.scdn.co/image/ab67616d0000b2737525d44de6cbcc6afe0cbd68
La Rosa y la Cruz - En Directo,Los Rebeldes,rock,7,2023-10-13,https://open.spotify.com/track/6rQBAQ3XVs2yZHDgcxwibp,6rQBAQ3XVs2yZHDgcxwibp,https://i.scdn.co/image/ab67616d0000b2732a70bf202976fe5c09147489
Is This Love,Whitesnake,rock,6,2023-02-17,https://open.spotify.com/track/1PhpTLX7LBkxOKaZ14wSYy,1PhpTLX7LBkxOKaZ14wSYy,https://i.scdn.co/image/ab67616d0000b273f7bdfd13d180105d1f8a1bcd
Kapitel 534 - Elric - Die Gesamtausgabe,Michael Moorcock,rock,0,2023-10-01,https://open.spotify.com/track/0lTwNqwZSAHLosI5FWEIdS,0lTwNqwZSAHLosI5FWEIdS,https://i.scdn.co/image/ab67616d0000b273a8291f0afc703a93abe88278
O Bobo da Corte,César Fhópe,rock,0,2023-04-11,https://open.spotify.com/track/2xkO8sByUcFn3x5zaKDEkE,2xkO8sByUcFn3x5zaKDEkE,https://i.scdn.co/image/ab67616d0000b273f45b52b1bb27cadfdfee2a68
This Whole World - Backing Vocals Section,The Beach Boys,rock,7,2021-08-27,https://open.spotify.com/track/6T9TzqZqXcHL1TZWBt5wA7,6T9TzqZqXcHL1TZWBt5wA7,https://i.scdn.co/image/ab67616d0000b273dfa30a29fbc855aa5878e7c8
Réplica (nadie por quien llorar),Altair,rock,3,2022-05-25,https://open.spotify.com/track/5Uu4EpTeUcIGna0S0RnC3p,5Uu4EpTeUcIGna0S0RnC3p,https://i.scdn.co/image/ab67616d0000b273128eed0c38706e72a7bb5eb5
Beat City,Glasvegas,rock,10,2023-08-15,https://open.spotify.com/track/3wcsjJfAMU1BSBeAkWF3KK,3wcsjJfAMU1BSBeAkWF3KK,https://i.scdn.co/image/ab67616d0000b273bfe2c80d38ee17807cee7f08
Lazaegerszeg,Kaukázus,rock,8,2021-12-06,https://open.spotify.com/track/622kNlncDhs7OpBZuIX2m5,622kNlncDhs7OpBZuIX2m5,https://i.scdn.co/image/ab67616d0000b27328e3c2448cfa0c825de830dc
Tomorrow Morning,Isaac Alexander,rock,0,2023-01-01,https://open.spotify.com/track/6Jw13qauM2TFNj8MRp50DS,6Jw13qauM2TFNj8MRp50DS,https://i.scdn.co/image/ab67616d0000b273d63548427ea48749a7dc07df
Unstoppable,Disturbed,rock,0,2022-12-02,https://open.spotify.com/track/7tEBhJbdEqVFz5jGZNpJLW,7tEBhJbdEqVFz5jGZNpJLW,https://i.scdn.co/image/ab67616d0000b27300c2d8adb37af8b97ff2e539
Leo - Live,Flux Capacitor,rock,0,2022-02-02,https://open.spotify.com/track/15TbSaHyLlNuktFNbrL8rO,15TbSaHyLlNuktFNbrL8rO,https://i.scdn.co/image/ab67616d0000b273613a36c74eb59a94089b9645
Santa Lucia - Remastered 2005,Miguel Ríos,rock,0,2023-09-29,https://open.spotify.com/track/1xRZ3UlbpwVqffzWasrtG4,1xRZ3UlbpwVqffzWasrtG4,https://i.scdn.co/image/ab67616d0000b2735a178f1e8f23454cf307e057
Pretty Paper,Roy Orbison,rock,0,2023-12-08,https://open.spotify.com/track/0qQhfRerg0uUJgLBl8rkfz,0qQhfRerg0uUJgLBl8rkfz,https://i.scdn.co/image/ab67616d0000b2735d81b54792ed04a941eb3f43
C'est si bon,Thomas Dutronc,rock,38,2020-06-19,https://open.spotify.com/track/7gWHElHSGXdzBcMogudgzZ,7gWHElHSGXdzBcMogudgzZ,https://i.scdn.co/image/ab67616d0000b273a966152c024eeae210258b15
Shooting Dirty Pool - 2020 Remaster,The Replacements,rock,11,2020-10-09,https://open.spotify.com/track/09rYTuUeVtKpEyRTH81iMA,09rYTuUeVtKpEyRTH81iMA,https://i.scdn.co/image/ab67616d0000b273f2b960a93040790f4e807af0
Sunflower,Eir,rock,0,2023-03-21,https://open.spotify.com/track/7cPm3NowX1rTEsHTYCB4ew,7cPm3NowX1rTEsHTYCB4ew,https://i.scdn.co/image/ab67616d0000b2738671bc17cab4f8feaadd7784
Aqui Começa o Inferno (Ao Vivo),Zumbis Do Espaço,rock,1,2020-03-13,https://open.spotify.com/track/6SqNRPilXnedejNVtiHqgJ,6SqNRPilXnedejNVtiHqgJ,https://i.scdn.co/image/ab67616d0000b2731e898db9ac95d9deb82a08f3
anti-stof,Bisse,rock,0,2020-05-29,https://open.spotify.com/track/6vtkFa5WwlL2aL5RWjSwZt,6vtkFa5WwlL2aL5RWjSwZt,https://i.scdn.co/image/ab67616d0000b2739ff46c7b3b4e3f69c0eb9d5f
Across the Line,The Guess Who,rock,13,2023-06-30,https://open.spotify.com/track/6fEpH40Flchsm7EmZAXqnM,6fEpH40Flchsm7EmZAXqnM,https://i.scdn.co/image/ab67616d0000b27324696e52187ebd4e6be4fd23
Moonlight and Magnolia,Buck Owens,rock,0,2021-08-27,https://open.spotify.com/track/7ivjNpEIWMNyUG8K20wd4V,7ivjNpEIWMNyUG8K20wd4V,https://i.scdn.co/image/ab67616d0000b27342e9a2f313924627b397909b
Aye Aye My My (Into the Fade),Tony Molina,rock,12,2022-08-12,https://open.spotify.com/track/7BVBAgzkjcDkZwL9UtTMM8,7BVBAgzkjcDkZwL9UtTMM8,https://i.scdn.co/image/ab67616d0000b273471a33fd985009e37fc6e264
Amanda,Boston,rock,2,2023-08-18,https://open.spotify.com/track/1z6qdy0R9ZumiSGAtkapYI,1z6qdy0R9ZumiSGAtkapYI,https://i.scdn.co/image/ab67616d0000b27380fed9b9ab4f9b860601dd55
crawling in my skin,Soccer Mommy,rock,32,2020-02-28,https://open.spotify.com/track/1QaLNPUYVtsZHA6lZnmM30,1QaLNPUYVtsZHA6lZnmM30,https://i.scdn.co/image/ab67616d0000b273c330e261afcd6e0ae256f3aa
Tócame,Coda,rock,9,2023-10-27,https://open.spotify.com/track/2Zu5Zvc7lrY8DirWzNdkOV,2Zu5Zvc7lrY8DirWzNdkOV,https://i.scdn.co/image/ab67616d0000b2734164311b06c8ebef51fcc7ee
Ми тут не даремно,VovaZiLvova,rock,15,2022-01-14,https://open.spotify.com/track/777EADfq6RIf2aLDotYraW,777EADfq6RIf2aLDotYraW,https://i.scdn.co/image/ab67616d0000b273801ee521ce52517a0dfbc08f
God Rest Ye Merry Gentlemen,Roger McGuinn,rock,0,2020-12-01,https://open.spotify.com/track/2FiLsvz1bxvVVSqFey759w,2FiLsvz1bxvVVSqFey759w,https://i.scdn.co/image/ab67616d0000b27300bdbded1a5a5711636d6ac1
Respect to the Dancefloor - Live à l'Olympia,Mass Hysteria,rock,0,2020-03-20,https://open.spotify.com/track/2QCtE0UDfm7ucHyRsXwxbI,2QCtE0UDfm7ucHyRsXwxbI,https://i.scdn.co/image/ab67616d0000b273b796e90deefbdbd18cefbee0
Highways Of The Sun - Remastered 2023,Camel,rock,22,2023-11-24,https://open.spotify.com/track/6hNAWU2ftFQhRqSIG8LyKL,6hNAWU2ftFQhRqSIG8LyKL,https://i.scdn.co/image/ab67616d0000b273f82e61ab5074f88d66f72066
Dengang Du Mistede Din Sans For Humor,Sys Bjerre,rock,3,2021-06-04,https://open.spotify.com/track/6KkPfc6BeQeHs3DDHRJ3KL,6KkPfc6BeQeHs3DDHRJ3KL,https://i.scdn.co/image/ab67616d0000b27361e8114989c7f585c42dc26d
Festa da Expiação,Linda Martini,rock,14,2022-02-25,https://open.spotify.com/track/3wg4zmCptJmkzfmO9qjnEm,3wg4zmCptJmkzfmO9qjnEm,https://i.scdn.co/image/ab67616d0000b27372fff3eda71503666a2908ed
Truckin’,Grateful Dead,rock,0,2023-08-24,https://open.spotify.com/track/3sWZYlBQEf8SRS0J5dyQDh,3sWZYlBQEf8SRS0J5dyQDh,https://i.scdn.co/image/ab67616d0000b2735509cb195d7152a11514352e
Youíll Be The One,Mammoth WVH,rock,33,2021-06-11,https://open.spotify.com/track/6hhoF5OJUB274CNkT4G7ZH,6hhoF5OJUB274CNkT4G7ZH,https://i.scdn.co/image/ab67616d0000b273e08bed405110cb049b33c96a
El corazón no suelta,Lika Nova,rock,25,2023-11-02,https://open.spotify.com/track/19YfMtVCoFKL7MFJOt4QY8,19YfMtVCoFKL7MFJOt4QY8,https://i.scdn.co/image/ab67616d0000b273087038441bccfe4957dfed27
Counting Stars,OneRepublic,rock,1,2023-07-26,https://open.spotify.com/track/4cwcTYejwUTBxQQ8HYp2Wn,4cwcTYejwUTBxQQ8HYp2Wn,https://i.scdn.co/image/ab67616d0000b273e3a98df8a026846555180550
Mary On A Cross,Ghost,rock,0,2022-12-17,https://open.spotify.com/track/4azwBMf7r9HDgpsqEzI5FL,4azwBMf7r9HDgpsqEzI5FL,https://i.scdn.co/image/ab67616d0000b273bf751b4ac7cef0bf05ab9711
Trapped & Tired,The Twist Connection,rock,0,2020-03-27,https://open.spotify.com/track/0Dx8UXIuim9tB6UMzcjXkw,0Dx8UXIuim9tB6UMzcjXkw,https://i.scdn.co/image/ab67616d0000b273dbc2b7af6ee9e5cb9df343ee
I'll Be Home for Christmas,Kenny Rogers,rock,0,2023-08-21,https://open.spotify.com/track/4hmdojwJcbDx0QcRTdFj1s,4hmdojwJcbDx0QcRTdFj1s,https://i.scdn.co/image/ab67616d0000b27346d390ead42bad7443a9bce1
Grease - 2006 Remaster,Frankie Valli,rock,14,2022-06-24,https://open.spotify.com/track/4psHDDgcdrupZJE2bZIeVF,4psHDDgcdrupZJE2bZIeVF,https://i.scdn.co/image/ab67616d0000b273b636d6cef7463e8785bdef36
Just Can't Quit You - Live,Cuby & The Blizzards,rock,3,2021-09-03,https://open.spotify.com/track/66pwLiqL6sQQgpc9qOZ4wk,66pwLiqL6sQQgpc9qOZ4wk,https://i.scdn.co/image/ab67616d0000b2738d56e5ee6fc0053b96d8c6f4
"God, Your Mama, And Me",Florida Georgia Line,rock,0,2022-05-06,https://open.spotify.com/track/5HVlfWklvjXuXF8RgjgEnp,5HVlfWklvjXuXF8RgjgEnp,https://i.scdn.co/image/ab67616d0000b273dc1ddeb63fe72ece69552f69
Cena Final,Spidrax,rock,1,2020-05-01,https://open.spotify.com/track/4cR7foATp4cFtv6jFyN1k6,4cR7foATp4cFtv6jFyN1k6,https://i.scdn.co/image/ab67616d0000b2739ceac25692f489f8a3384e76
Kolde Puiestee,Van Gogh,rock,5,2022-05-20,https://open.spotify.com/track/5TPbBdkQ0LcweGsUhsn9c1,5TPbBdkQ0LcweGsUhsn9c1,https://i.scdn.co/image/ab67616d0000b273404a1a3a6e5c8f93e34a5164
Someday,OneRepublic,rock,0,2023-09-22,https://open.spotify.com/track/7kA4lT6cnVN4OXwfylnRA5,7kA4lT6cnVN4OXwfylnRA5,https://i.scdn.co/image/ab67616d0000b273c2d652dd985d8bab2cea68d4
Jesus Built My Hotrod,Ministry,rock,0,2022-01-07,https://open.spotify.com/track/2B3DrYhnGWoa0PFAgapOBx,2B3DrYhnGWoa0PFAgapOBx,https://i.scdn.co/image/ab67616d0000b2732b6b6579717b8ff302fb0e3a
I'm Always Chasing Rainbows,Alice Cooper,rock,0,2023-11-11,https://open.spotify.com/track/6CmggVmtREQkXhH9KcifLH,6CmggVmtREQkXhH9KcifLH,https://i.scdn.co/image/ab67616d0000b2733465f12e0f15293282bc5ff7
Without You,Air Supply,rock,2,2023-12-07,https://open.spotify.com/track/5cdDqrArtvbaNaUVRTV3At,5cdDqrArtvbaNaUVRTV3At,https://i.scdn.co/image/ab67616d0000b2732d4e30e40ca85b4e4ee747aa
Kill The Noise - Acoustic,Papa Roach,rock,45,2021-12-10,https://open.spotify.com/track/7oLfJtNvOFHYo02uProOfr,7oLfJtNvOFHYo02uProOfr,https://i.scdn.co/image/ab67616d0000b273282ff724cf1745f426c1bfb4
Headlock,Lil Wayne,hip-hop,39,2021-10-01,https://open.spotify.com/track/7aEyRTJPEITFrtuq648Mzp,7aEyRTJPEITFrtuq648Mzp,https://i.scdn.co/image/ab67616d0000b27398d1486777ffe90167ebc5b4
Run Away,Chris Miles,hip-hop,11,2020-12-17,https://open.spotify.com/track/6RrRnJ7Ffh1RQgwXww0mTg,6RrRnJ7Ffh1RQgwXww0mTg,https://i.scdn.co/image/ab67616d0000b273e191f79eae0dc1618b3ebda6
So What?,Atay & JAX,hip-hop,7,2021-09-17,https://open.spotify.com/track/2GMO1oCAXtJZrh7iwftcDt,2GMO1oCAXtJZrh7iwftcDt,https://i.scdn.co/image/ab67616d0000b2733e5ca1bf110a8d4eb1ec68c5
Halo,Rahn Harper,hip-hop,0,2022-04-29,https://open.spotify.com/track/7jX08aEZ3xY1VxKAJnrA1d,7jX08aEZ3xY1VxKAJnrA1d,https://i.scdn.co/image/ab67616d0000b27359b4e7ba89dd57569565b7b4
Ti Paizei ?,Taraxias,hip-hop,0,2020-04-26,https://open.spotify.com/track/180c9USJlNEdXeEwKi75eM,180c9USJlNEdXeEwKi75eM,https://i.scdn.co/image/ab67616d0000b273c69eafd00d8cd9657f7c17bc
LIVE MY LIFE (feat. ASHTIN MARTIN),Diamond D,hip-hop,0,2022-08-26,https://open.spotify.com/track/6vrr6WkRV9rMZxDZswpVjS,6vrr6WkRV9rMZxDZswpVjS,https://i.scdn.co/image/ab67616d0000b2734322ef18f3ad9b6289143228
Crazy,Lil Motor,hip-hop,1,2020-08-21,https://open.spotify.com/track/7MIKiD8s3jFR30DQRrT7z7,7MIKiD8s3jFR30DQRrT7z7,https://i.scdn.co/image/ab67616d0000b273561201076c5abe408f718ab4
Borsche,K-Blitz,hip-hop,0,2023-09-29,https://open.spotify.com/track/0BqqOfvgonTbnmURWdxivM,0BqqOfvgonTbnmURWdxivM,https://i.scdn.co/image/ab67616d0000b273878ec6a1b36361775aab7bb8
Alquimia Interlude,NEWPORT,hip-hop,0,2020-12-18,https://open.spotify.com/track/0GOUctMMMlkRIfHEVdjGtf,0GOUctMMMlkRIfHEVdjGtf,https://i.scdn.co/image/ab67616d0000b273f01de18d2f674ac35856e1e1
ØšB Twerk Song (Lowend),Cerop,hip-hop,1,2022-12-11,https://open.spotify.com/track/5CLNtafv6sEYIQLGnW1ib6,5CLNtafv6sEYIQLGnW1ib6,https://i.scdn.co/image/ab67616d0000b273712f173762d7a6555c3433f4
Keep It Up,Status631,hip-hop,0,2021-01-22,https://open.spotify.com/track/1J2O9YOkWH3XpqLneChib5,1J2O9YOkWH3XpqLneChib5,https://i.scdn.co/image/ab67616d0000b273cf488318e75b38e28e4f6a4f
Umarsız,Arda Gezer,hip-hop,25,2020-12-09,https://open.spotify.com/track/3uItX11FSL42cNt6y73q9h,3uItX11FSL42cNt6y73q9h,https://i.scdn.co/image/ab67616d0000b273b07dccf829dbd30cec88602d
Real Mexicana,Hispana,hip-hop,16,2022-04-08,https://open.spotify.com/track/7ylqnDFUwjDxgHgQ8mar7C,7ylqnDFUwjDxgHgQ8mar7C,https://i.scdn.co/image/ab67616d0000b2738a6800c9f3ed84bcfd8f5356
TFTH,Big Remo,hip-hop,0,2023-07-26,https://open.spotify.com/track/7neeqeG18BjkTryr5pCbpW,7neeqeG18BjkTryr5pCbpW,https://i.scdn.co/image/ab67616d0000b273f3c334617978440203b6a770
Took a MF Chance,Jakk Quill,hip-hop,0,2021-03-06,https://open.spotify.com/track/3dI92whdWXjvx5XkTSVRzz,3dI92whdWXjvx5XkTSVRzz,https://i.scdn.co/image/ab67616d0000b273a80dc4ada2d6b0a7839507ac
Are You Ready For Love? - Extended Mix,Twism,hip-hop,0,2020-04-20,https://open.spotify.com/track/3mOogkSbaSY8ZEwG5mGuyd,3mOogkSbaSY8ZEwG5mGuyd,https://i.scdn.co/image/ab67616d0000b273064555db88596dc442da9731
Saurus,LCone,hip-hop,40,2020-05-01,https://open.spotify.com/track/5EgbhxBf62AoESrerzuY5t,5EgbhxBf62AoESrerzuY5t,https://i.scdn.co/image/ab67616d0000b273fbfeac9084e6e77695142c99
High Rise,Jonathan Cloud,hip-hop,0,2021-11-19,https://open.spotify.com/track/3bwzsy4qXD5zFZgzbTnB6t,3bwzsy4qXD5zFZgzbTnB6t,https://i.scdn.co/image/ab67616d0000b273ed08043e03acdf5017b66562
Super Gremlin,Kodak Black,hip-hop,1,2023-02-18,https://open.spotify.com/track/5OutaPZR9wu6ANkFE5uU2Q,5OutaPZR9wu6ANkFE5uU2Q,https://i.scdn.co/image/ab67616d0000b273e099bb385c1996415d652024
Unuttum - Akustik,İmpala,hip-hop,35,2022-12-23,https://open.spotify.com/track/0792hxTjx6vnTrsmbdWVz7,0792hxTjx6vnTrsmbdWVz7,https://i.scdn.co/image/ab67616d0000b273cc7060c4cc979c7629ea32bf
Ostatnia nadzieja,Głowa PMM,hip-hop,10,2022-02-25,https://open.spotify.com/track/7E9FmoYuEU03jZ4c0lWoft,7E9FmoYuEU03jZ4c0lWoft,https://i.scdn.co/image/ab67616d0000b2730884b01ba8ef177940b6fa5e
Aim Different,PETTY,hip-hop,0,2021-02-28,https://open.spotify.com/track/36GSnf9JkothLyTicHCHbo,36GSnf9JkothLyTicHCHbo,https://i.scdn.co/image/ab67616d0000b273ac79f7192f06c8142211fc55
Dragon's Mouth,Bryan Bandit,hip-hop,0,2021-11-30,https://open.spotify.com/track/3vnOQTSnF0nHvvxsdb5k8F,3vnOQTSnF0nHvvxsdb5k8F,https://i.scdn.co/image/ab67616d0000b27395c3f58cfd046eaf3fd92073
NO CONDOM,DaBaby,hip-hop,5,2022-09-23,https://open.spotify.com/track/4kgGsRVpNoQnIgVRQyWT39,4kgGsRVpNoQnIgVRQyWT39,https://i.scdn.co/image/ab67616d0000b273568e85b6e4414a24d9dbebcf
Drug Runs,Ponae,hip-hop,1,2020-08-24,https://open.spotify.com/track/3rKJoJDTB4D0aqpVy8t8eP,3rKJoJDTB4D0aqpVy8t8eP,https://i.scdn.co/image/ab67616d0000b273cb4058e13eed62905d876543
Numbers on the Brain,Frankie Stew and Harvey Gunn,hip-hop,31,2021-03-19,https://open.spotify.com/track/6Xe2SLlf4CvPsky6Lks6do,6Xe2SLlf4CvPsky6Lks6do,https://i.scdn.co/image/ab67616d0000b27391d2a2d698cf1f10229b8b47
Ми тут не даремно,VovaZiLvova,hip-hop,15,2022-01-14,https://open.spotify.com/track/777EADfq6RIf2aLDotYraW,777EADfq6RIf2aLDotYraW,https://i.scdn.co/image/ab67616d0000b273801ee521ce52517a0dfbc08f
Convo Wit West,Kane Wave,hip-hop,0,2020-09-20,https://open.spotify.com/track/4tkEEHgRJPkgh4jjgxGgSc,4tkEEHgRJPkgh4jjgxGgSc,https://i.scdn.co/image/ab67616d0000b27367f1cb36dcae0a59d4ab3179
Fake Friends,Zelijah,hip-hop,0,2021-06-17,https://open.spotify.com/track/2UQvtGJUCsDLGZzBfiJO1T,2UQvtGJUCsDLGZzBfiJO1T,https://i.scdn.co/image/ab67616d0000b273add168d46ad33c79634bcea1
Hoy Me Vuelvo Solo - Chef Cheeza Remix,Latex Diamond,hip-hop,1,2021-12-21,https://open.spotify.com/track/55sVxRtMxeiawQpsI3FZN6,55sVxRtMxeiawQpsI3FZN6,https://i.scdn.co/image/ab67616d0000b2732765b9520421b53f5a698141
Dänked nöd a morn - Instrumental,Gsezhlos,hip-hop,0,2020-08-08,https://open.spotify.com/track/7dR0pMRcQKUvydxlxWSBGy,7dR0pMRcQKUvydxlxWSBGy,https://i.scdn.co/image/ab67616d0000b27393a20f6626ef035a4b82ab55
Sterling,Andrew Regis,hip-hop,0,2022-12-22,https://open.spotify.com/track/5lAlwmwrNDckRzd6ovZeFW,5lAlwmwrNDckRzd6ovZeFW,https://i.scdn.co/image/ab67616d0000b2731d6d2f21a594b9979135425c
DADDY ISCH ANDERST,L Loko,hip-hop,26,2024-02-02,https://open.spotify.com/track/6EgS4881D14FXe5pvsTxZW,6EgS4881D14FXe5pvsTxZW,https://i.scdn.co/image/ab67616d0000b273644a93d6f9a942e7fa069135
DAWASALKAPOT,Nag,hip-hop,15,2024-03-10,https://open.spotify.com/track/3LKZ32UWypedOMIaygl1Hq,3LKZ32UWypedOMIaygl1Hq,https://i.scdn.co/image/ab67616d0000b273af5e8d0d66d7eac5b22f365b
38,9th Wonder,hip-hop,14,2023-12-25,https://open.spotify.com/track/4nEeZKpy5h54wJ6giSQ4gu,4nEeZKpy5h54wJ6giSQ4gu,https://i.scdn.co/image/ab67616d0000b273e72f09485ffdf86f6bcb2d2d
Снежная королева,Zaman,hip-hop,0,2020-11-13,https://open.spotify.com/track/0dFy9q9AsAWjqAAyjrFuIv,0dFy9q9AsAWjqAAyjrFuIv,https://i.scdn.co/image/ab67616d0000b273c618652564f99e267374e82e
Bensiz,Ohash,hip-hop,37,2023-12-08,https://open.spotify.com/track/0xguPrraHdQ1AVxBMJqFjJ,0xguPrraHdQ1AVxBMJqFjJ,https://i.scdn.co/image/ab67616d0000b27312cdfbd0f9f59fd7dafa4fd1
Odty,Mandou,hip-hop,0,2023-05-12,https://open.spotify.com/track/1S9m3NfUiXH05jq8rFy9V1,1S9m3NfUiXH05jq8rFy9V1,https://i.scdn.co/image/ab67616d0000b27322b02a745bc035064a3dd7ff
Groove,Miły ATZ,hip-hop,15,2022-02-16,https://open.spotify.com/track/48zNt2xbx4w8qCRGuqS9ix,48zNt2xbx4w8qCRGuqS9ix,https://i.scdn.co/image/ab67616d0000b273502df1185cee3e3769c50bfc
סרטים,Peled,hip-hop,20,2020-07-07,https://open.spotify.com/track/7yUvQbefFMex4U7JfRSe6V,7yUvQbefFMex4U7JfRSe6V,https://i.scdn.co/image/ab67616d0000b2733c092922dbfbe506b9b4e6cf
Act Honest,Asoh Black!,hip-hop,1,2021-08-27,https://open.spotify.com/track/2KUSCWNDOtD08zWJ6QPbwd,2KUSCWNDOtD08zWJ6QPbwd,https://i.scdn.co/image/ab67616d0000b273efcff83e16bf3bd5f6e135e9
Homies,nans,hip-hop,18,2022-11-18,https://open.spotify.com/track/4sTYBSzNKpxBlsT4ukIG7l,4sTYBSzNKpxBlsT4ukIG7l,https://i.scdn.co/image/ab67616d0000b273a7a98dbfe67acdbeab14bc67
Mal Camino,Ivancano,hip-hop,7,2021-08-06,https://open.spotify.com/track/5mDvgIC9HkRyLN29ROhCDx,5mDvgIC9HkRyLN29ROhCDx,https://i.scdn.co/image/ab67616d0000b27373ded6f357d82defa35046e7
No Offence,WEN,hip-hop,30,2021-07-09,https://open.spotify.com/track/1hs5TCr1VMjXncaPYuhCn4,1hs5TCr1VMjXncaPYuhCn4,https://i.scdn.co/image/ab67616d0000b27396f769a8025905ff38f18796
Walkin,Ant Wan,hip-hop,44,2021-10-14,https://open.spotify.com/track/1Gv6VwTfoJidgPQcSZEVsH,1Gv6VwTfoJidgPQcSZEVsH,https://i.scdn.co/image/ab67616d0000b27327649d2cde9c70361b5e8df9
Without Me,Eminem,hip-hop,44,2022-05-26,https://open.spotify.com/track/2w3ZAK00v15FMnJpyFN4GY,2w3ZAK00v15FMnJpyFN4GY,https://i.scdn.co/image/ab67616d0000b273a18291a1854b9b6371ff9663
Last Last,Burna Boy,hip-hop,1,2023-02-17,https://open.spotify.com/track/3c9sHzj5P4HCHyQkoWGGYf,3c9sHzj5P4HCHyQkoWGGYf,https://i.scdn.co/image/ab67616d0000b273f71cfb6ea928f2a9fb720267
Don't Stop,The Mouse Outfit,hip-hop,15,2021-08-13,https://open.spotify.com/track/1XIC5WrKOoEAHWTycSBauh,1XIC5WrKOoEAHWTycSBauh,https://i.scdn.co/image/ab67616d0000b27354fd829bdbc814d177001780
RESPEC & PROTEC,Pryde,hip-hop,24,2020-02-15,https://open.spotify.com/track/0lwCO8qUDizrPHTTaHSU0B,0lwCO8qUDizrPHTTaHSU0B,https://i.scdn.co/image/ab67616d0000b273d6251437591e94eec0200172
Sport Plus (feat. Ra'is),Azzi Memo,hip-hop,22,2022-09-15,https://open.spotify.com/track/63KvaFOUgzOw3YU2kCa8Yw,63KvaFOUgzOw3YU2kCa8Yw,https://i.scdn.co/image/ab67616d0000b2733e68c0c67723b73747080253
Bossa Trombone Soundtrack for Sunday Brunch,Hotel Lobby Jazz Group,jazz,0,2021-09-15,https://open.spotify.com/track/2LgfD3w00feqFpgONTZxmX,2LgfD3w00feqFpgONTZxmX,https://i.scdn.co/image/ab67616d0000b273411f0583f042ca07b34347b8
Music for Staying Strong,Slow Relaxing Jazz,jazz,0,2020-04-20,https://open.spotify.com/track/4n9EudsVMLABVU0wHVyAmo,4n9EudsVMLABVU0wHVyAmo,https://i.scdn.co/image/ab67616d0000b2737dcbf2aabdc8370cb25873a4
